"Date","daily_median_airtemp_interp_degC","flag_daily_median_airtemp_interp_degC","daily_median_swr_interp_Wm2","flag_daily_median_swr_interp_Wm2","daily_median_inflow_interp_cms","flag_daily_median_inflow_interp_cms","daily_median_watertemp_interp_degC","flag_daily_median_watertemp_interp_degC","daily_median_srp_interp_ugL","flag_daily_median_srp_interp_ugL","daily_median_din_interp_ugL","flag_daily_median_din_interp_ugL","daily_median_inflow_srp_interp_ugL","flag_daily_median_inflow_srp_interp_ugL","daily_median_inflow_din_interp_ugL","flag_daily_median_inflow_din_interp_ugL","daily_median_Secchi_interp_m","flag_daily_median_Secchi_interp_m","daily_median_CTD_Temp_C","flag_daily_median_CTD_Temp_C","daily_median_GreenAlgae_ugL","flag_daily_median_GreenAlgae_ugL","daily_median_Bluegreens_ugL","flag_daily_median_Bluegreens_ugL","daily_median_BrownAlgae_ugL","flag_daily_median_BrownAlgae_ugL","daily_median_TotalConcNoMixed_ugL","flag_daily_median_TotalConcNoMixed_ugL","daily_median_chla_interp_ugL","flag_daily_median_chla_interp_ugL"
2019-02-09,-1.7915,FALSE,3.1695,FALSE,0.0383243386870631,FALSE,5.596,FALSE,9,TRUE,6.44736842105263,TRUE,5.13157894736842,TRUE,53.3421052631579,TRUE,2.13631578947368,TRUE,4.8983547826087,TRUE,3.49631578947368,TRUE,0,TRUE,2.99315789473684,TRUE,6.49894736842105,TRUE,8.08,FALSE
2019-02-10,-1.508,FALSE,3.373,FALSE,0.0360779664545534,FALSE,5.201,FALSE,9,TRUE,6.89473684210526,TRUE,5.26315789473684,TRUE,52.6842105263158,TRUE,2.13263157894737,TRUE,5.06120956521739,TRUE,3.53263157894737,TRUE,0,TRUE,3.00631578947368,TRUE,6.54789473684211,TRUE,8.38,FALSE
2019-02-11,2.241,FALSE,1.504,FALSE,0.0377585128825374,FALSE,4.948,FALSE,9,TRUE,7.34210526315789,TRUE,5.39473684210526,TRUE,52.0263157894737,TRUE,2.12894736842105,TRUE,5.22406434782609,TRUE,3.56894736842105,TRUE,0,TRUE,3.01947368421053,TRUE,6.59684210526316,TRUE,8.925,FALSE
2019-02-12,0.987,FALSE,1.303,FALSE,0.0477492709302511,FALSE,4.863,FALSE,9,TRUE,7.78947368421053,TRUE,5.52631578947368,TRUE,51.3684210526316,TRUE,2.12526315789474,TRUE,5.38691913043478,TRUE,3.60526315789474,TRUE,0,TRUE,3.03263157894737,TRUE,6.64578947368421,TRUE,8.86,FALSE
2019-02-13,4.839,FALSE,2.324,FALSE,0.0502114097238958,FALSE,4.778,FALSE,9,TRUE,8.23684210526316,TRUE,5.65789473684211,TRUE,50.7105263157895,TRUE,2.12157894736842,TRUE,5.54977391304348,TRUE,3.64157894736842,TRUE,0,TRUE,3.04578947368421,TRUE,6.69473684210526,TRUE,8.035,FALSE
2019-02-14,8.31,FALSE,2.3105,FALSE,0.044730201578801,FALSE,4.695,FALSE,9,TRUE,8.68421052631579,TRUE,5.78947368421053,TRUE,50.0526315789474,TRUE,2.11789473684211,TRUE,5.71262869565217,TRUE,3.67789473684211,TRUE,0,TRUE,3.05894736842105,TRUE,6.74368421052632,TRUE,7.68,FALSE
2019-02-15,11.095,FALSE,0.4575,FALSE,0.0435410982365784,FALSE,4.801,FALSE,9,TRUE,9.13157894736842,TRUE,5.92105263157895,TRUE,49.3947368421053,TRUE,2.11421052631579,TRUE,5.87548347826087,TRUE,3.71421052631579,TRUE,0,TRUE,3.07210526315789,TRUE,6.79263157894737,TRUE,8.36,FALSE
2019-02-16,3.4525,FALSE,2.382,FALSE,0.04836093193917,FALSE,5.3015,FALSE,9,TRUE,9.57894736842105,TRUE,6.05263157894737,TRUE,48.7368421052632,TRUE,2.11052631578947,TRUE,6.03833826086957,TRUE,3.75052631578947,TRUE,0,TRUE,3.08526315789474,TRUE,6.84157894736842,TRUE,7.35,FALSE
2019-02-17,-0.2035,FALSE,1.574,FALSE,0.0502114097238958,FALSE,5.2695,FALSE,9,TRUE,10.0263157894737,TRUE,6.18421052631579,TRUE,48.0789473684211,TRUE,2.10684210526316,TRUE,6.20119304347826,TRUE,3.78684210526316,TRUE,0,TRUE,3.09842105263158,TRUE,6.89052631578947,TRUE,7.985,FALSE
2019-02-18,4.8725,FALSE,2.334,FALSE,0.0641309880290084,FALSE,5.144,FALSE,9,TRUE,10.4736842105263,TRUE,6.31578947368421,TRUE,47.4210526315789,TRUE,2.10315789473684,TRUE,6.36404782608696,TRUE,3.82315789473684,TRUE,0,TRUE,3.11157894736842,TRUE,6.93947368421053,TRUE,7.6,FALSE
2019-02-19,1.5415,FALSE,2.295,FALSE,0.0598036266899789,FALSE,5.1155,FALSE,9,TRUE,10.9210526315789,TRUE,6.44736842105263,TRUE,46.7631578947368,TRUE,2.09947368421053,TRUE,6.52690260869565,TRUE,3.85947368421053,TRUE,0,TRUE,3.12473684210526,TRUE,6.98842105263158,TRUE,7.08,FALSE
2019-02-20,-0.761,FALSE,0.952,FALSE,0.0713300175093225,FALSE,4.7335,FALSE,9,TRUE,11.3684210526316,TRUE,6.57894736842105,TRUE,46.1052631578947,TRUE,2.09578947368421,TRUE,6.68975739130435,TRUE,3.89578947368421,TRUE,0,TRUE,3.13789473684211,TRUE,7.03736842105263,TRUE,8.66,FALSE
2019-02-21,8.38,FALSE,2.175,FALSE,0.100204668910019,FALSE,4.789,FALSE,9,TRUE,11.8157894736842,TRUE,6.71052631578947,TRUE,45.4473684210526,TRUE,2.09210526315789,TRUE,6.85261217391304,TRUE,3.93210526315789,TRUE,0,TRUE,3.15105263157895,TRUE,7.08631578947368,TRUE,7.8,FALSE
2019-02-22,5.411,FALSE,0.628,FALSE,0.112964201786517,FALSE,5.178,FALSE,9,TRUE,12.2631578947368,TRUE,6.84210526315789,TRUE,44.7894736842105,TRUE,2.08842105263158,TRUE,7.01546695652174,TRUE,3.96842105263158,TRUE,0,TRUE,3.16421052631579,TRUE,7.13526315789474,TRUE,7.97,FALSE
2019-02-23,2.291,FALSE,0.866,FALSE,0.132177009947256,FALSE,5.061,FALSE,9,TRUE,12.7105263157895,TRUE,6.97368421052632,TRUE,44.1315789473684,TRUE,2.08473684210526,TRUE,7.17832173913043,TRUE,4.00473684210526,TRUE,0,TRUE,3.17736842105263,TRUE,7.18421052631579,TRUE,10.11,FALSE
2019-02-24,5.7725,FALSE,1.1455,FALSE,0.122862898952549,FALSE,5.144,FALSE,9,TRUE,13.1578947368421,TRUE,7.10526315789474,TRUE,43.4736842105263,TRUE,2.08105263157895,TRUE,7.34117652173913,TRUE,4.04105263157895,TRUE,0,TRUE,3.19052631578947,TRUE,7.23315789473684,TRUE,8.4,FALSE
2019-02-25,5.2115,FALSE,2.2395,FALSE,0.101771601972531,FALSE,5.2395,FALSE,9,TRUE,13.6052631578947,TRUE,7.23684210526316,TRUE,42.8157894736842,TRUE,2.07736842105263,TRUE,7.50403130434783,TRUE,4.07736842105263,TRUE,0,TRUE,3.20368421052632,TRUE,7.2821052631579,TRUE,8.07,FALSE
2019-02-26,4.601,FALSE,2.6215,FALSE,0.0970952214947295,FALSE,5.414,FALSE,9,TRUE,14.0526315789474,TRUE,7.36842105263158,TRUE,42.1578947368421,TRUE,2.07368421052632,TRUE,7.66688608695652,TRUE,4.11368421052632,TRUE,0,TRUE,3.21684210526316,TRUE,7.33105263157895,TRUE,9.095,FALSE
2019-02-27,3.389,FALSE,2.6695,FALSE,0.0921128409617467,FALSE,5.978,FALSE,9,TRUE,14.5,TRUE,7.5,TRUE,41.5,TRUE,2.07,TRUE,7.82974086956522,TRUE,4.15,FALSE,0,FALSE,3.23,FALSE,7.38,FALSE,8.4,FALSE
2019-02-28,10.65,FALSE,1.77,FALSE,0.0864731693262228,FALSE,6.1,FALSE,9,TRUE,14.9473684210526,TRUE,7.63157894736842,TRUE,40.8421052631579,TRUE,2.06631578947368,TRUE,7.99259565217391,TRUE,4.08947368421053,TRUE,0.00789473684210526,TRUE,3.14684210526316,TRUE,7.24473684210526,TRUE,9.38,FALSE
2019-03-01,1.539,FALSE,1.4925,FALSE,0.0842508679117992,FALSE,6.6245,FALSE,9,TRUE,15.3947368421053,TRUE,7.76315789473684,TRUE,40.1842105263158,TRUE,2.06263157894737,TRUE,8.15545043478261,TRUE,4.02894736842105,TRUE,0.0157894736842105,TRUE,3.06368421052632,TRUE,7.10947368421053,TRUE,0.61,FALSE
2019-03-02,5.532,FALSE,1.759,FALSE,0.0872182119157765,FALSE,6.891,FALSE,9,TRUE,15.8421052631579,TRUE,7.89473684210526,TRUE,39.5263157894737,TRUE,2.05894736842105,TRUE,8.3183052173913,TRUE,3.96842105263158,TRUE,0.0236842105263158,TRUE,2.98052631578947,TRUE,6.97421052631579,TRUE,0.35,FALSE
2019-03-03,3.263,FALSE,1.332,FALSE,0.0857302603565371,FALSE,6.7225,FALSE,9,TRUE,16.2894736842105,TRUE,8.02631578947368,TRUE,38.8684210526316,TRUE,2.05526315789474,TRUE,8.48116,TRUE,3.90789473684211,TRUE,0.031578947368421,TRUE,2.89736842105263,TRUE,6.83894736842105,TRUE,0.43,FALSE
2019-03-04,-0.1385,FALSE,2.9595,FALSE,0.0909752177161759,FALSE,6.429,FALSE,9,TRUE,16.7368421052632,TRUE,8.15789473684211,TRUE,38.2105263157895,TRUE,2.05157894736842,TRUE,8.64401478260869,TRUE,3.84736842105263,TRUE,0.0394736842105263,TRUE,2.81421052631579,TRUE,6.70368421052632,TRUE,0.44,FALSE
2019-03-05,-2.658,FALSE,3.522,FALSE,0.0879653820324385,FALSE,6.056,FALSE,9,TRUE,17.1842105263158,TRUE,8.28947368421053,TRUE,37.5526315789474,TRUE,2.04789473684211,TRUE,8.80686956521739,TRUE,3.78684210526316,TRUE,0.0473684210526316,TRUE,2.73105263157895,TRUE,6.56842105263158,TRUE,0.375,FALSE
2019-03-06,-3.648,FALSE,3.2885,FALSE,0.0864731693262228,FALSE,5.6725,FALSE,9,TRUE,17.6315789473684,TRUE,8.42105263157895,TRUE,36.8947368421053,TRUE,2.04421052631579,TRUE,8.96972434782609,TRUE,3.72631578947368,TRUE,0.0552631578947368,TRUE,2.64789473684211,TRUE,6.43315789473684,TRUE,0.36,FALSE
2019-03-07,0.7055,FALSE,3.304,FALSE,0.0827800843904082,FALSE,5.5195,FALSE,9,TRUE,18.0789473684211,TRUE,8.55263157894737,TRUE,36.2368421052632,TRUE,2.04052631578947,TRUE,9.13257913043478,TRUE,3.66578947368421,TRUE,0.0631578947368421,TRUE,2.56473684210526,TRUE,6.29789473684211,TRUE,0.37,FALSE
2019-03-08,0.2815,FALSE,1.4365,FALSE,0.0820479367811033,FALSE,5.65,FALSE,9,TRUE,18.5263157894737,TRUE,8.68421052631579,TRUE,35.5789473684211,TRUE,2.03684210526316,TRUE,9.29543391304348,TRUE,3.60526315789474,TRUE,0.0710526315789474,TRUE,2.48157894736842,TRUE,6.16263157894737,TRUE,0.36,FALSE
2019-03-09,0.584,FALSE,1.5555,FALSE,0.0827800843904082,FALSE,5.269,FALSE,9,TRUE,18.9736842105263,TRUE,8.81578947368421,TRUE,34.9210526315789,TRUE,2.03315789473684,TRUE,9.45828869565217,TRUE,3.54473684210526,TRUE,0.0789473684210526,TRUE,2.39842105263158,TRUE,6.02736842105263,TRUE,0.4,FALSE
2019-03-10,13.09,FALSE,1.1125,FALSE,0.0813179604810453,FALSE,5.2475,FALSE,9,TRUE,19.4210526315789,TRUE,8.94736842105263,TRUE,34.2631578947368,TRUE,2.02947368421053,TRUE,9.62114347826087,TRUE,3.48421052631579,TRUE,0.0868421052631579,TRUE,2.31526315789474,TRUE,5.89210526315789,TRUE,0.42,FALSE
2019-03-11,10.21,FALSE,2.332,FALSE,0.0849894911521232,FALSE,6.2695,FALSE,9,TRUE,19.8684210526316,TRUE,9.07894736842105,TRUE,33.6052631578947,TRUE,2.02578947368421,TRUE,9.78399826086956,TRUE,3.42368421052632,TRUE,0.0947368421052631,TRUE,2.23210526315789,TRUE,5.75684210526316,TRUE,0.715,FALSE
2019-03-12,5.3415,FALSE,2.8665,FALSE,0.0835143968885652,FALSE,6.471,FALSE,9,TRUE,20.3157894736842,TRUE,9.21052631578947,TRUE,32.9473684210526,TRUE,2.02210526315789,TRUE,9.94685304347826,TRUE,3.36315789473684,TRUE,0.102631578947368,TRUE,2.14894736842105,TRUE,5.62157894736842,TRUE,0.8,FALSE
2019-03-13,8.465,FALSE,2.602,FALSE,0.0820479367811033,FALSE,6.3845,FALSE,9,TRUE,20.7631578947368,TRUE,9.34210526315789,TRUE,32.2894736842105,TRUE,2.01842105263158,TRUE,10.109707826087,TRUE,3.30263157894737,TRUE,0.110526315789474,TRUE,2.06578947368421,TRUE,5.48631578947368,TRUE,0.86,FALSE
2019-03-14,15.14,FALSE,1.2115,FALSE,0.0820479367811039,FALSE,6.6295,FALSE,9,TRUE,21.2105263157895,TRUE,9.47368421052632,TRUE,31.6315789473684,TRUE,2.01473684210526,TRUE,10.2725626086957,TRUE,3.2421052631579,TRUE,0.118421052631579,TRUE,1.98263157894737,TRUE,5.35105263157895,TRUE,1.06,FALSE
2019-03-15,16.33,FALSE,0.737,FALSE,0.0835143968885665,FALSE,7.782,FALSE,9,TRUE,21.6578947368421,TRUE,9.60526315789474,TRUE,30.9736842105263,TRUE,2.01105263157895,TRUE,10.4354173913043,TRUE,3.18157894736842,TRUE,0.126315789473684,TRUE,1.89947368421053,TRUE,5.21578947368421,TRUE,1.69,FALSE
2019-03-16,7.001,FALSE,2.998,FALSE,0.0842508679117992,FALSE,8.954001,FALSE,9,TRUE,22.1052631578947,TRUE,9.73684210526316,TRUE,30.3157894736842,TRUE,2.00736842105263,TRUE,10.598272173913,TRUE,3.12105263157895,TRUE,0.134210526315789,TRUE,1.81631578947368,TRUE,5.08052631578947,TRUE,2.34,FALSE
2019-03-17,4.8665,FALSE,3.5425,FALSE,0.0835143968885665,FALSE,8.259,FALSE,9,TRUE,22.5526315789474,TRUE,9.86842105263158,TRUE,29.6578947368421,TRUE,2.00368421052632,TRUE,10.7611269565217,TRUE,3.06052631578947,TRUE,0.142105263157895,TRUE,1.73315789473684,TRUE,4.94526315789474,TRUE,2.72,FALSE
2019-03-18,4.2725,FALSE,2.863,FALSE,0.0842508679117992,FALSE,8.5514995,FALSE,9,FALSE,23,FALSE,10,FALSE,29,FALSE,2,FALSE,10.9239817391304,TRUE,3,FALSE,0.15,FALSE,1.65,FALSE,4.81,FALSE,3.015,FALSE
2019-03-19,2.807,FALSE,3.9495,FALSE,0.0835143968885665,FALSE,8.233,FALSE,9.14285714285714,TRUE,22.0714285714286,TRUE,9.5,TRUE,28.4285714285714,TRUE,1.99285714285714,TRUE,11.0868365217391,TRUE,3.20714285714286,TRUE,0.139285714285714,TRUE,1.53214285714286,TRUE,4.88785714285714,TRUE,3.42,FALSE
2019-03-20,7.3825,FALSE,3.847,FALSE,0.0827800843904094,FALSE,8.3595005,FALSE,9.28571428571429,TRUE,21.1428571428571,TRUE,9,TRUE,27.8571428571429,TRUE,1.98571428571429,TRUE,11.2496913043478,TRUE,3.41428571428571,TRUE,0.128571428571429,TRUE,1.41428571428571,TRUE,4.96571428571429,TRUE,3.445,FALSE
2019-03-21,7.1405,FALSE,2.0015,FALSE,0.0835143968885659,FALSE,8.78,FALSE,9.42857142857143,TRUE,20.2142857142857,TRUE,8.5,TRUE,27.2857142857143,TRUE,1.97857142857143,TRUE,11.4125460869565,TRUE,3.62142857142857,TRUE,0.117857142857143,TRUE,1.29642857142857,TRUE,5.04357142857143,TRUE,2.67,FALSE
2019-03-22,6.315,FALSE,2.481,FALSE,0.0827800843904094,FALSE,8.824,FALSE,9.57142857142857,TRUE,19.2857142857143,TRUE,8,TRUE,26.7142857142857,TRUE,1.97142857142857,TRUE,11.5754008695652,TRUE,3.82857142857143,TRUE,0.107142857142857,TRUE,1.17857142857143,TRUE,5.12142857142857,TRUE,3.24,FALSE
2019-03-23,6.3015,FALSE,3.777,FALSE,0.0769840670677599,FALSE,8.946999,FALSE,9.71428571428571,TRUE,18.3571428571429,TRUE,7.5,TRUE,26.1428571428571,TRUE,1.96428571428571,TRUE,11.7382556521739,TRUE,4.03571428571429,TRUE,0.0964285714285714,TRUE,1.06071428571429,TRUE,5.19928571428571,TRUE,2.845,FALSE
2019-03-24,11.29,FALSE,3.237,FALSE,0.0777008774046282,FALSE,8.517,FALSE,9.85714285714286,TRUE,17.4285714285714,TRUE,7,TRUE,25.5714285714286,TRUE,1.95714285714286,TRUE,11.9011104347826,TRUE,4.24285714285714,TRUE,0.0857142857142857,TRUE,0.942857142857143,TRUE,5.27714285714286,TRUE,3.42,FALSE
2019-03-25,9.78,FALSE,2.086,FALSE,0.0759132908363289,FALSE,9.436,FALSE,10,TRUE,16.5,TRUE,6.5,TRUE,25,TRUE,1.95,TRUE,12.0639652173913,TRUE,4.45,TRUE,0.075,TRUE,0.825,TRUE,5.355,TRUE,3.68,FALSE
2019-03-26,7.0175,FALSE,3.4595,FALSE,0.0727300251484147,FALSE,9.783,FALSE,10.1428571428571,TRUE,15.5714285714286,TRUE,6,TRUE,24.4285714285714,TRUE,1.94285714285714,TRUE,12.22682,TRUE,4.65714285714286,TRUE,0.0642857142857143,TRUE,0.707142857142857,TRUE,5.43285714285714,TRUE,4.24,FALSE
2019-03-27,4.2095,FALSE,4.173,FALSE,0.0699391100599034,FALSE,9.2585,FALSE,10.2857142857143,TRUE,14.6428571428571,TRUE,5.5,TRUE,23.8571428571429,TRUE,1.93571428571429,TRUE,12.3896747826087,TRUE,4.86428571428571,TRUE,0.0535714285714286,TRUE,0.589285714285714,TRUE,5.51071428571429,TRUE,4.3,FALSE
2019-03-28,8.52,FALSE,3.6785,FALSE,0.0692470875891098,FALSE,9.363,FALSE,10.4285714285714,TRUE,13.7142857142857,TRUE,5,TRUE,23.2857142857143,TRUE,1.92857142857143,TRUE,12.5525295652174,TRUE,5.07142857142857,TRUE,0.0428571428571429,TRUE,0.471428571428571,TRUE,5.58857142857143,TRUE,3.63,FALSE
2019-03-29,13.79,FALSE,2.9865,FALSE,0.0706334225427261,FALSE,10.344,FALSE,10.5714285714286,TRUE,12.7857142857143,TRUE,4.5,TRUE,22.7142857142857,TRUE,1.92142857142857,TRUE,12.7153843478261,TRUE,5.27857142857143,TRUE,0.0321428571428571,TRUE,0.353571428571429,TRUE,5.66642857142857,TRUE,3.8,FALSE
2019-03-30,16.77,FALSE,2.291,FALSE,0.0713300175093212,FALSE,11.3845,FALSE,10.7142857142857,TRUE,11.8571428571429,TRUE,4,TRUE,22.1428571428571,TRUE,1.91428571428571,TRUE,12.8782391304348,TRUE,5.48571428571429,TRUE,0.0214285714285714,TRUE,0.235714285714286,TRUE,5.74428571428571,TRUE,3.455,FALSE
2019-03-31,8.65,FALSE,3.3205,FALSE,0.0723794563268048,FALSE,12.086,FALSE,10.8571428571429,TRUE,10.9285714285714,TRUE,3.5,TRUE,21.5714285714286,TRUE,1.90714285714286,TRUE,13.0410939130435,TRUE,5.69285714285714,TRUE,0.0107142857142857,TRUE,0.117857142857143,TRUE,5.82214285714286,TRUE,3.64,FALSE
2019-04-01,2.873,FALSE,4.755,FALSE,0.0769840670677599,FALSE,11.4555,FALSE,11,FALSE,10,FALSE,3,FALSE,21,FALSE,1.9,FALSE,13.2039486956522,TRUE,5.9,FALSE,0,FALSE,0,FALSE,5.9,FALSE,3.4,FALSE
2019-04-02,2.763,FALSE,4.5885,FALSE,0.0762694746415,FALSE,10.605,FALSE,11.5,TRUE,10.5714285714286,TRUE,3.14285714285714,TRUE,21.7857142857143,TRUE,1.90857142857143,TRUE,13.3668034782609,TRUE,6.05857142857143,TRUE,0.00142857142857143,TRUE,0.23,TRUE,6.29071428571429,TRUE,3.38,FALSE
2019-04-03,10.075,FALSE,3.7785,FALSE,0.072028887505195,FALSE,10.478,FALSE,12,TRUE,11.1428571428571,TRUE,3.28571428571429,TRUE,22.5714285714286,TRUE,1.91714285714286,TRUE,13.5296582608696,TRUE,6.21714285714286,TRUE,0.00285714285714286,TRUE,0.46,TRUE,6.68142857142857,TRUE,3.385,FALSE
2019-04-04,15.795,FALSE,2.248,FALSE,0.0631232161942436,FALSE,10.96,FALSE,12.5,TRUE,11.7142857142857,TRUE,3.42857142857143,TRUE,23.3571428571429,TRUE,1.92571428571429,TRUE,13.6925130434783,TRUE,6.37571428571429,TRUE,0.00428571428571429,TRUE,0.69,TRUE,7.07214285714286,TRUE,2.95,FALSE
2019-04-05,9.72,FALSE,2.985,FALSE,0.0604627541158776,FALSE,11.982,FALSE,13,TRUE,12.2857142857143,TRUE,3.57142857142857,TRUE,24.1428571428571,TRUE,1.93428571428571,TRUE,13.855367826087,TRUE,6.53428571428571,TRUE,0.00571428571428571,TRUE,0.92,TRUE,7.46285714285714,TRUE,2.78,FALSE
2019-04-06,14.005,FALSE,3.003,FALSE,0.0598036266899789,FALSE,12.148,FALSE,13.5,TRUE,12.8571428571429,TRUE,3.71428571428571,TRUE,24.9285714285714,TRUE,1.94285714285714,TRUE,14.0182226086957,TRUE,6.69285714285714,TRUE,0.00714285714285714,TRUE,1.15,TRUE,7.85357142857143,TRUE,2.74,FALSE
2019-04-07,13.44,FALSE,1.238,FALSE,0.0552577954024048,FALSE,12.4215,FALSE,14,TRUE,13.4285714285714,TRUE,3.85714285714286,TRUE,25.7142857142857,TRUE,1.95142857142857,TRUE,14.1810773913043,TRUE,6.85142857142857,TRUE,0.00857142857142857,TRUE,1.38,TRUE,8.24428571428571,TRUE,3.325,FALSE
2019-04-08,15.185,FALSE,1.555,FALSE,0.0552577954024048,FALSE,13.542,FALSE,14.5,TRUE,14,TRUE,4,TRUE,26.5,TRUE,1.96,TRUE,14.343932173913,TRUE,7.01,TRUE,0.01,TRUE,1.61,TRUE,8.635,TRUE,2.16,FALSE
2019-04-09,16.555,FALSE,3.5105,FALSE,0.0699391100599028,FALSE,14.856,FALSE,15,TRUE,14.5714285714286,TRUE,4.14285714285714,TRUE,27.2857142857143,TRUE,1.96857142857143,TRUE,14.5067869565217,TRUE,7.16857142857143,TRUE,0.0114285714285714,TRUE,1.84,TRUE,9.02571428571428,TRUE,2.37,FALSE
2019-04-10,15.23,FALSE,3.8195,FALSE,0.0624545250393525,FALSE,15.29,FALSE,15.5,TRUE,15.1428571428571,TRUE,4.28571428571429,TRUE,28.0714285714286,TRUE,1.97714285714286,TRUE,14.6696417391304,TRUE,7.32714285714286,TRUE,0.0128571428571429,TRUE,2.07,TRUE,9.41642857142857,TRUE,2.5,FALSE
2019-04-11,16.675,FALSE,4.155,FALSE,0.0558998436028452,FALSE,15.345,FALSE,16,TRUE,15.7142857142857,TRUE,4.42857142857143,TRUE,28.8571428571429,TRUE,1.98571428571429,TRUE,14.8324965217391,TRUE,7.48571428571429,TRUE,0.0142857142857143,TRUE,2.3,TRUE,9.80714285714286,TRUE,3.275,FALSE
2019-04-12,16.39,FALSE,0.7785,FALSE,0.0578407562620057,FALSE,15.19,FALSE,16.5,TRUE,16.2857142857143,TRUE,4.57142857142857,TRUE,29.6428571428571,TRUE,1.99428571428571,TRUE,14.9953513043478,TRUE,7.64428571428571,TRUE,0.0157142857142857,TRUE,2.53,TRUE,10.1978571428571,TRUE,4.67,FALSE
2019-04-13,15.35,FALSE,2.626,FALSE,0.0665020510423921,FALSE,15.642,FALSE,17,TRUE,16.8571428571429,TRUE,4.71428571428571,TRUE,30.4285714285714,TRUE,2.00285714285714,TRUE,15.1582060869565,TRUE,7.80285714285714,TRUE,0.0171428571428571,TRUE,2.76,TRUE,10.5885714285714,TRUE,4.7,FALSE
2019-04-14,17.515,FALSE,0.906,FALSE,0.0671848366638075,FALSE,14.913,FALSE,17.5,TRUE,17.4285714285714,TRUE,4.85714285714286,TRUE,31.2142857142857,TRUE,2.01142857142857,TRUE,15.3210608695652,TRUE,7.96142857142857,TRUE,0.0185714285714286,TRUE,2.99,TRUE,10.9792857142857,TRUE,6.825,FALSE
2019-04-15,9.01,FALSE,4.3375,FALSE,0.153270609278239,FALSE,14.765,FALSE,18,FALSE,18,FALSE,5,FALSE,32,FALSE,2.02,TRUE,15.4839156521739,TRUE,8.12,FALSE,0.02,FALSE,3.22,FALSE,11.37,FALSE,6.17,FALSE
2019-04-16,11.505,FALSE,4.0335,FALSE,0.0970952214947282,FALSE,13.406,FALSE,17.8571428571429,TRUE,16,TRUE,5.57142857142857,TRUE,33.1428571428571,TRUE,2.02857142857143,TRUE,15.6467704347826,TRUE,8.15857142857143,TRUE,0.0171428571428571,TRUE,2.95571428571429,TRUE,11.14,TRUE,6.66,FALSE
2019-04-17,18.9,FALSE,3.39,FALSE,0.0932546425335454,FALSE,14.1095,FALSE,17.7142857142857,TRUE,14,TRUE,6.14285714285714,TRUE,34.2857142857143,TRUE,2.03714285714286,TRUE,15.8096252173913,TRUE,8.19714285714286,TRUE,0.0142857142857143,TRUE,2.69142857142857,TRUE,10.91,TRUE,6.21,FALSE
2019-04-18,19.475,FALSE,2.813,FALSE,0.0909752177161759,FALSE,15.747,FALSE,17.5714285714286,TRUE,12,TRUE,6.71428571428571,TRUE,35.4285714285714,TRUE,2.04571428571429,TRUE,15.97248,TRUE,8.23571428571429,TRUE,0.0114285714285714,TRUE,2.42714285714286,TRUE,10.68,TRUE,6.51,FALSE
2019-04-19,17.85,FALSE,0.795,FALSE,0.094784671619937,FALSE,16.071,FALSE,17.4285714285714,TRUE,10,TRUE,7.28571428571429,TRUE,36.5714285714286,TRUE,2.05428571428571,TRUE,16.1353347826087,TRUE,8.27428571428571,TRUE,0.00857142857142857,TRUE,2.16285714285714,TRUE,10.45,TRUE,7.87,FALSE
2019-04-20,10.73,FALSE,4.2035,FALSE,0.0959378855372159,FALSE,15.2465,FALSE,17.2857142857143,TRUE,8,TRUE,7.85714285714286,TRUE,37.7142857142857,TRUE,2.06285714285714,TRUE,16.2981895652174,TRUE,8.31285714285714,TRUE,0.00571428571428571,TRUE,1.89857142857143,TRUE,10.22,TRUE,7.855,FALSE
2019-04-21,10.945,FALSE,4.3535,FALSE,0.0909752177161759,FALSE,15.0055,FALSE,17.1428571428571,TRUE,6,TRUE,8.42857142857143,TRUE,38.8571428571429,TRUE,2.07142857142857,TRUE,16.4610443478261,TRUE,8.35142857142857,TRUE,0.00285714285714286,TRUE,1.63428571428571,TRUE,9.99,TRUE,6.37,FALSE
2019-04-22,13.65,FALSE,3.117,FALSE,0.0909752177161759,FALSE,15.435,FALSE,17,FALSE,4,FALSE,9,FALSE,40,FALSE,2.08,TRUE,16.6238991304348,TRUE,8.39,FALSE,0,FALSE,1.37,FALSE,9.76,FALSE,5.08,FALSE
2019-04-23,21.625,FALSE,3.568,FALSE,0.091732935868125,FALSE,15.6705,FALSE,16.2857142857143,TRUE,4.28571428571429,TRUE,7.85714285714286,TRUE,38.1428571428571,TRUE,2.08857142857143,TRUE,16.7867539130435,TRUE,7.51714285714286,TRUE,0.01,TRUE,1.33142857142857,TRUE,8.85857142857143,TRUE,4.335,FALSE
2019-04-24,21.1,FALSE,3.626,FALSE,0.0909752177161759,FALSE,17.129,FALSE,15.5714285714286,TRUE,4.57142857142857,TRUE,6.71428571428571,TRUE,36.2857142857143,TRUE,2.09714285714286,TRUE,16.9496086956522,TRUE,6.64428571428572,TRUE,0.02,TRUE,1.29285714285714,TRUE,7.95714285714286,TRUE,3.985,FALSE
2019-04-25,18.57,FALSE,2.8905,FALSE,0.0894660807348132,FALSE,17.4885,FALSE,14.8571428571429,TRUE,4.85714285714286,TRUE,5.57142857142857,TRUE,34.4285714285714,TRUE,2.10571428571429,TRUE,17.1124634782609,TRUE,5.77142857142857,TRUE,0.03,TRUE,1.25428571428571,TRUE,7.05571428571429,TRUE,3.66,FALSE
